app_id,app_name,finding_id,flaw_id,flaw_name,business_unit,cve_id,cve_name,cwe_id,category_name,cwe_description,availability_impact,confidentiality_impact,integrity_impact,nvd_cvss2_score,nvd_cvss3_score,description,found_date,last_found_date,grace_period_expiry_date,status,scan_type,policy_rule_passed,policy_sandbox,source_file_line,attack_vector,mitigation_status,module_name,latest_resolution_status,remediation_effort,resolved_date,fixed_date,severity,filename,static_local_path,component_file_path,local_path,mitigation_last_accepted_date,mitigation_last_accepted_username,mitigation_last_accepted_comment,mitigation_last_proposed_date,mitigation_last_proposed_comment,mitigation_last_proposed_username,mitigation_last_rejected_date,mitigation_last_rejected_comment,mitigation_last_rejected_username,exploitability,flaw_age,static_source_function_name,source_function_name,published_ts,latest_published_date,library_first_found,resolution_status,resolution,reopened_date,original_scan_id,project_name,project_branch,component_name,dependency_type,product_license_info,component_version,component_id,library_vendor,library_description,vulnerability_title,nvd_cvss3_vector_string,library_release_date,library_latest_version,library_latest_release_date,fixed_library_version,library_latest_safe_version,has_vulnerable_methods,vulnerable_method_info,vulnerable_links,last_updated_date,sandbox_id,latest_scan_id,sca_agent_issue,sca_issue_type
1527406,VeraDemo-ADO,13878202925,121,Improper Neutralization of Script-Related HTML Tags in a Web Page (Basic XSS),Not Specified,,,80,Cross-Site Scripting (XSS),"The product receives input from an upstream component, but it does not neutralize or incorrectly neutralizes special characters such as ""<"", "">"", and ""&"" that could be interpreted as web-scripting elements when they are sent to a downstream component that processes web pages.",,,,,,Improper Neutralization of Script-Related HTML Tags in a Web Page (Basic XSS),48:59.4,16:30.6,,Closed,Static Analysis,no,Policy,58,javax.servlet.jsp.JspWriter.print,Not Mitigated,verademo.war,Closed through Scan,3,04:00.4,04:00.4,3,feed.jsp,WEB-INF/views/feed.jsp,,WEB-INF/views/feed.jsp,,,,,,,,,,0,71,_jspService,_jspService,,,,AUTOMATED,Fixed,,20787929,,,,,,,,,,,,,,,,,,,,21:23.0,4839613,20789318,no,
1527406,VeraDemo-ADO,13878203561,147,Improper Resource Shutdown or Release,Not Specified,,,404,Code Quality,The product does not release or incorrectly releases a resource before it is made available for re-use.,,,,,,Improper Resource Shutdown or Release,48:59.4,16:30.6,,Closed,Static Analysis,yes,Policy,42,java.sql.Statement.executeQuery,Not Mitigated,verademo.war,Closed through Scan,2,04:00.4,04:00.4,0,RemoveAccountCommand.java,com/veracode/verademo/commands/RemoveAccountCommand.java,,com/veracode/verademo/commands/RemoveAccountCommand.java,,,,,,,,,,0,71,execute,execute,,,,AUTOMATED,Fixed,,20787929,,,,,,,,,,,,,,,,,,,,21:23.0,4839613,20789318,no,
1527406,VeraDemo-ADO,13878202832,34,Deserialization of Untrusted Data,Not Specified,,,502,Encapsulation,The product deserializes untrusted data without sufficiently verifying that the resulting data will be valid.,,,,,,Deserialization of Untrusted Data,48:59.4,16:30.6,,Closed,Static Analysis,no,Policy,43,java.io.ObjectInput.readObject,Not Mitigated,verademo.war,Closed through Scan,2,04:00.4,04:00.4,3,UserFactory.java,com/veracode/verademo/utils/UserFactory.java,,com/veracode/verademo/utils/UserFactory.java,,,,,,,,,,0,71,createFromRequest,createFromRequest,,,,AUTOMATED,Fixed,,20787929,,,,,,,,,,,,,,,,,,,,21:23.0,4839613,20789318,no,
1527406,VeraDemo-ADO,13878202859,61,Improper Output Neutralization for Logs,Not Specified,,,117,CRLF Injection,The product does not neutralize or incorrectly neutralizes output that is written to logs.,,,,,,Improper Output Neutralization for Logs,48:59.4,16:30.6,,Closed,Static Analysis,no,Policy,41,org.apache.log4j.Category.info,Not Mitigated,verademo.war,Closed through Scan,2,04:00.4,04:00.4,3,RemoveAccountCommand.java,com/veracode/verademo/commands/RemoveAccountCommand.java,,com/veracode/verademo/commands/RemoveAccountCommand.java,,,,,,,,,,1,71,execute,execute,,,,AUTOMATED,Fixed,,20787929,,,,,,,,,,,,,,,,,,,,21:23.0,4839613,20789318,no,
1527406,VeraDemo-ADO,13878202851,53,Improper Resource Shutdown or Release,Not Specified,,,404,Code Quality,The product does not release or incorrectly releases a resource before it is made available for re-use.,,,,,,Improper Resource Shutdown or Release,48:59.4,16:30.6,,Closed,Static Analysis,yes,Policy,58,java.io.BufferedReader.!operator_javanewinit,Not Mitigated,verademo.war,Closed through Scan,2,04:00.4,04:00.4,0,ToolsController.java,com/veracode/verademo/controller/ToolsController.java,,com/veracode/verademo/controller/ToolsController.java,,,,,,,,,,0,71,ping,ping,,,,AUTOMATED,Fixed,,20787929,,,,,,,,,,,,,,,,,,,,21:23.0,4839613,20789318,no,
1527406,VeraDemo-ADO,13878203564,150,Improper Output Neutralization for Logs,Not Specified,,,117,CRLF Injection,The product does not neutralize or incorrectly neutralizes output that is written to logs.,,,,,,Improper Output Neutralization for Logs,48:59.4,16:30.6,,Closed,Static Analysis,no,Policy,48,org.apache.log4j.Category.info,Not Mitigated,verademo.war,Closed through Scan,2,04:00.4,04:00.4,3,RemoveAccountCommand.java,com/veracode/verademo/commands/RemoveAccountCommand.java,,com/veracode/verademo/commands/RemoveAccountCommand.java,,,,,,,,,,1,71,execute,execute,,,,AUTOMATED,Fixed,,20787929,,,,,,,,,,,,,,,,,,,,21:23.0,4839613,20789318,no,
1527406,VeraDemo-ADO,13878203534,127,Improper Neutralization of Special Elements used in an OS Command ('OS Command Injection'),Not Specified,,,78,Command or Argument Injection,"The product constructs all or part of an OS command using externally-influenced input from an upstream component, but it does not neutralize or incorrectly neutralizes special elements that could modify the intended OS command when it is sent to a downstream component.",,,,,,Improper Neutralization of Special Elements used in an OS Command ('OS Command Injection'),48:59.4,16:30.6,,Closed,Static Analysis,no,Policy,53,java.lang.Runtime.exec,Not Mitigated,verademo.war,Closed through Scan,3,04:00.4,04:00.4,5,ToolsController.java,com/veracode/verademo/controller/ToolsController.java,,com/veracode/verademo/controller/ToolsController.java,,,,,,,,,,0,71,ping,ping,,,,AUTOMATED,Fixed,,20787929,,,,,,,,,,,,,,,,,,,,21:23.0,4839613,20789318,no,
1527406,VeraDemo-ADO,13878202833,35,Improper Neutralization of Script-Related HTML Tags in a Web Page (Basic XSS),Not Specified,,,80,Cross-Site Scripting (XSS),"The product receives input from an upstream component, but it does not neutralize or incorrectly neutralizes special characters such as ""<"", "">"", and ""&"" that could be interpreted as web-scripting elements when they are sent to a downstream component that processes web pages.",,,,,,Improper Neutralization of Script-Related HTML Tags in a Web Page (Basic XSS),48:59.4,16:30.6,,Closed,Static Analysis,no,Policy,103,javax.servlet.jsp.JspWriter.print,Not Mitigated,verademo.war,Closed through Scan,3,04:00.4,04:00.4,3,blabbers.jsp,WEB-INF/views/blabbers.jsp,,WEB-INF/views/blabbers.jsp,,,,,,,,,,0,71,_jspService,_jspService,,,,AUTOMATED,Fixed,,20787929,,,,,,,,,,,,,,,,,,,,21:23.0,4839613,20789318,no,
1527406,VeraDemo-ADO,13878202902,104,Improper Neutralization of Script-Related HTML Tags in a Web Page (Basic XSS),Not Specified,,,80,Cross-Site Scripting (XSS),"The product receives input from an upstream component, but it does not neutralize or incorrectly neutralizes special characters such as ""<"", "">"", and ""&"" that could be interpreted as web-scripting elements when they are sent to a downstream component that processes web pages.",,,,,,Improper Neutralization of Script-Related HTML Tags in a Web Page (Basic XSS),48:59.4,16:30.6,,Closed,Static Analysis,no,Policy,65,javax.servlet.jsp.JspWriter.print,Not Mitigated,verademo.war,Closed through Scan,3,04:00.4,04:00.4,3,blabbers.jsp,WEB-INF/views/blabbers.jsp,,WEB-INF/views/blabbers.jsp,,,,,,,,,,0,71,_jspService,_jspService,,,,AUTOMATED,Fixed,,20787929,,,,,,,,,,,,,,,,,,,,21:23.0,4839613,20789318,no,
1527406,VeraDemo-ADO,13878199824,26,Improper Neutralization of Special Elements used in an OS Command ('OS Command Injection'),Not Specified,,,78,Command or Argument Injection,"The product constructs all or part of an OS command using externally-influenced input from an upstream component, but it does not neutralize or incorrectly neutralizes special elements that could modify the intended OS command when it is sent to a downstream component.",,,,,,Improper Neutralization of Special Elements used in an OS Command ('OS Command Injection'),48:59.4,16:30.6,,Closed,Static Analysis,no,Policy,83,java.lang.Runtime.exec,Not Mitigated,verademo.war,Closed through Scan,3,04:00.4,04:00.4,5,ToolsController.java,com/veracode/verademo/controller/ToolsController.java,,com/veracode/verademo/controller/ToolsController.java,,,,,,,,,,0,71,fortune,fortune,,,,AUTOMATED,Fixed,,20787929,,,,,,,,,,,,,,,,,,,,21:23.0,4839613,20789318,no,
1527406,VeraDemo-ADO,13878199807,9,Improper Neutralization of Script-Related HTML Tags in a Web Page (Basic XSS),Not Specified,,,80,Cross-Site Scripting (XSS),"The product receives input from an upstream component, but it does not neutralize or incorrectly neutralizes special characters such as ""<"", "">"", and ""&"" that could be interpreted as web-scripting elements when they are sent to a downstream component that processes web pages.",,,,,,Improper Neutralization of Script-Related HTML Tags in a Web Page (Basic XSS),48:59.4,16:30.6,,Closed,Static Analysis,no,Policy,100,javax.servlet.jsp.JspWriter.print,Not Mitigated,verademo.war,Closed through Scan,3,04:00.4,04:00.4,3,blabbers.jsp,WEB-INF/views/blabbers.jsp,,WEB-INF/views/blabbers.jsp,,,,,,,,,,0,71,_jspService,_jspService,,,,AUTOMATED,Fixed,,20787929,,,,,,,,,,,,,,,,,,,,21:23.0,4839613,20789318,no,
1527406,VeraDemo-ADO,13878203578,159,Generation of Error Message Containing Sensitive Information,Not Specified,,,209,Information Leakage,"The product generates an error message that includes sensitive information about its environment, users, or associated data.",,,,,,Information Exposure Through an Error Message,48:59.4,16:30.6,,Closed,Static Analysis,yes,Policy,65,javax.servlet.jsp.JspWriter.print,Not Mitigated,verademo.war,Closed through Scan,1,04:00.4,04:00.4,2,blabbers.jsp,WEB-INF/views/blabbers.jsp,,WEB-INF/views/blabbers.jsp,,,,,,,,,,0,71,_jspService,_jspService,,,,AUTOMATED,Fixed,,20787929,,,,,,,,,,,,,,,,,,,,21:23.0,4839613,20789318,no,
1527406,VeraDemo-ADO,13878202841,43,Improper Output Neutralization for Logs,Not Specified,,,117,CRLF Injection,The product does not neutralize or incorrectly neutralizes output that is written to logs.,,,,,,Improper Output Neutralization for Logs,48:59.4,16:30.6,,Closed,Static Analysis,no,Policy,49,org.apache.log4j.Category.info,Not Mitigated,verademo.war,Closed through Scan,2,04:00.4,04:00.4,3,ToolsController.java,com/veracode/verademo/controller/ToolsController.java,,com/veracode/verademo/controller/ToolsController.java,,,,,,,,,,1,71,ping,ping,,,,AUTOMATED,Fixed,,20787929,,,,,,,,,,,,,,,,,,,,21:23.0,4839613,20789318,no,
1527406,VeraDemo-ADO,13878202845,47,Improper Neutralization of Script-Related HTML Tags in a Web Page (Basic XSS),Not Specified,,,80,Cross-Site Scripting (XSS),"The product receives input from an upstream component, but it does not neutralize or incorrectly neutralizes special characters such as ""<"", "">"", and ""&"" that could be interpreted as web-scripting elements when they are sent to a downstream component that processes web pages.",,,,,,Improper Neutralization of Script-Related HTML Tags in a Web Page (Basic XSS),48:59.4,16:30.6,,Closed,Static Analysis,no,Policy,259,showPasswordHint,Not Mitigated,verademo.war,Closed through Scan,3,04:00.4,04:00.4,3,UserController.java,com/veracode/verademo/controller/UserController.java,,com/veracode/verademo/controller/UserController.java,,,,,,,,,,0,71,showPasswordHint,showPasswordHint,,,,AUTOMATED,Fixed,,20787929,,,,,,,,,,,,,,,,,,,,21:23.0,4839613,20789318,no,
1527406,VeraDemo-ADO,13878202835,37,Improper Resource Shutdown or Release,Not Specified,,,404,Code Quality,The product does not release or incorrectly releases a resource before it is made available for re-use.,,,,,,Improper Resource Shutdown or Release,48:59.4,16:30.6,,Closed,Static Analysis,yes,Policy,88,java.io.BufferedReader.!operator_javanewinit,Not Mitigated,verademo.war,Closed through Scan,2,04:00.4,04:00.4,0,ToolsController.java,com/veracode/verademo/controller/ToolsController.java,,com/veracode/verademo/controller/ToolsController.java,,,,,,,,,,0,71,fortune,fortune,,,,AUTOMATED,Fixed,,20787929,,,,,,,,,,,,,,,,,,,,21:23.0,4839613,20789318,no,
1527406,VeraDemo-ADO,13878203543,135,Improper Neutralization of CRLF Sequences in HTTP Headers ('HTTP Request/Response Splitting'),Not Specified,,,113,CRLF Injection,"The product receives data from an HTTP agent/component (e.g., web server, proxy, browser, etc.), but it does not neutralize or incorrectly neutralizes CR and LF characters before the data is included in outgoing HTTP headers.",,,,,,Improper Neutralization of CRLF Sequences in HTTP Headers ('HTTP Response Splitting'),48:59.4,16:30.6,,Closed,Static Analysis,no,Policy,678,javax.servlet.ServletResponse.setContentType,Not Mitigated,verademo.war,Closed through Scan,2,04:00.4,04:00.4,3,UserController.java,com/veracode/verademo/controller/UserController.java,,com/veracode/verademo/controller/UserController.java,,,,,,,,,,0,71,downloadImage,downloadImage,,,,AUTOMATED,Fixed,,20787929,,,,,,,,,,,,,,,,,,,,21:23.0,4839613,20789318,no,
1527406,VeraDemo-ADO,13878202840,42,Improper Neutralization of Script-Related HTML Tags in a Web Page (Basic XSS),Not Specified,,,80,Cross-Site Scripting (XSS),"The product receives input from an upstream component, but it does not neutralize or incorrectly neutralizes special characters such as ""<"", "">"", and ""&"" that could be interpreted as web-scripting elements when they are sent to a downstream component that processes web pages.",,,,,,Improper Neutralization of Script-Related HTML Tags in a Web Page (Basic XSS),48:59.4,16:30.6,,Closed,Static Analysis,no,Policy,254,showPasswordHint,Not Mitigated,verademo.war,Closed through Scan,3,04:00.4,04:00.4,3,UserController.java,com/veracode/verademo/controller/UserController.java,,com/veracode/verademo/controller/UserController.java,,,,,,,,,,0,71,showPasswordHint,showPasswordHint,,,,AUTOMATED,Fixed,,20787929,,,,,,,,,,,,,,,,,,,,21:23.0,4839613,20789318,no,
1527406,VeraDemo-ADO,13878199809,11,Improper Neutralization of CRLF Sequences in HTTP Headers ('HTTP Request/Response Splitting'),Not Specified,,,113,CRLF Injection,"The product receives data from an HTTP agent/component (e.g., web server, proxy, browser, etc.), but it does not neutralize or incorrectly neutralizes CR and LF characters before the data is included in outgoing HTTP headers.",,,,,,Improper Neutralization of CRLF Sequences in HTTP Headers ('HTTP Response Splitting'),48:59.4,16:30.6,,Closed,Static Analysis,no,Policy,680,javax.servlet.http.HttpServletResponse.setHeader,Not Mitigated,verademo.war,Closed through Scan,2,04:00.4,04:00.4,3,UserController.java,com/veracode/verademo/controller/UserController.java,,com/veracode/verademo/controller/UserController.java,,,,,,,,,,0,71,downloadImage,downloadImage,,,,AUTOMATED,Fixed,,20787929,,,,,,,,,,,,,,,,,,,,21:23.0,4839613,20789318,no,
1527406,VeraDemo-ADO,13878202894,96,Generation of Error Message Containing Sensitive Information,Not Specified,,,209,Information Leakage,"The product generates an error message that includes sensitive information about its environment, users, or associated data.",,,,,,Information Exposure Through an Error Message,48:59.4,16:30.6,,Closed,Static Analysis,yes,Policy,898,javax.mail.Transport.send,Not Mitigated,verademo.war,Closed through Scan,1,04:00.4,04:00.4,2,UserController.java,com/veracode/verademo/controller/UserController.java,,com/veracode/verademo/controller/UserController.java,,,,,,,,,,0,71,emailExceptionsToAdmin,emailExceptionsToAdmin,,,,AUTOMATED,Fixed,,20787929,,,,,,,,,,,,,,,,,,,,21:23.0,4839613,20789318,no,
1527406,VeraDemo-ADO,13878202862,64,Improper Neutralization of Script-Related HTML Tags in a Web Page (Basic XSS),Not Specified,,,80,Cross-Site Scripting (XSS),"The product receives input from an upstream component, but it does not neutralize or incorrectly neutralizes special characters such as ""<"", "">"", and ""&"" that could be interpreted as web-scripting elements when they are sent to a downstream component that processes web pages.",,,,,,Improper Neutralization of Script-Related HTML Tags in a Web Page (Basic XSS),48:59.4,16:30.6,,Closed,Static Analysis,no,Policy,196,getMoreFeed,Not Mitigated,verademo.war,Closed through Scan,3,04:00.4,04:00.4,3,BlabController.java,com/veracode/verademo/controller/BlabController.java,,com/veracode/verademo/controller/BlabController.java,,,,,,,,,,0,71,getMoreFeed,getMoreFeed,,,,AUTOMATED,Fixed,,20787929,,,,,,,,,,,,,,,,,,,,21:23.0,4839613,20789318,no,
1527406,VeraDemo-ADO,13878202897,99,J2EE Bad Practices: Direct Management of Connections,Not Specified,,,245,API Abuse,"The J2EE application directly manages connections, instead of using the container's connection management facilities.",,,,,,J2EE Bad Practices: Direct Management of Connections,48:59.4,16:30.6,,Closed,Static Analysis,yes,Policy,730,java.sql.DriverManager.getConnection,Not Mitigated,verademo.war,Closed through Scan,2,04:00.4,04:00.4,2,UserController.java,com/veracode/verademo/controller/UserController.java,,com/veracode/verademo/controller/UserController.java,,,,,,,,,,0,71,usernameExists,usernameExists,,,,AUTOMATED,Fixed,,20787929,,,,,,,,,,,,,,,,,,,,21:23.0,4839613,20789318,no,
1527406,VeraDemo-ADO,13878203549,138,J2EE Bad Practices: Direct Management of Connections,Not Specified,,,245,API Abuse,"The J2EE application directly manages connections, instead of using the container's connection management facilities.",,,,,,J2EE Bad Practices: Direct Management of Connections,48:59.4,16:30.6,,Closed,Static Analysis,yes,Policy,552,java.sql.DriverManager.getConnection,Not Mitigated,verademo.war,Closed through Scan,2,04:00.4,04:00.4,2,UserController.java,com/veracode/verademo/controller/UserController.java,,com/veracode/verademo/controller/UserController.java,,,,,,,,,,0,71,processProfile,processProfile,,,,AUTOMATED,Fixed,,20787929,,,,,,,,,,,,,,,,,,,,21:23.0,4839613,20789318,no,
1527406,VeraDemo-ADO,13878202905,107,J2EE Bad Practices: Direct Management of Connections,Not Specified,,,245,API Abuse,"The J2EE application directly manages connections, instead of using the container's connection management facilities.",,,,,,J2EE Bad Practices: Direct Management of Connections,48:59.4,16:30.6,,Closed,Static Analysis,yes,Policy,358,java.sql.DriverManager.getConnection,Not Mitigated,verademo.war,Closed through Scan,2,04:00.4,04:00.4,2,UserController.java,com/veracode/verademo/controller/UserController.java,,com/veracode/verademo/controller/UserController.java,,,,,,,,,,0,71,processRegisterFinish,processRegisterFinish,,,,AUTOMATED,Fixed,,20787929,,,,,,,,,,,,,,,,,,,,21:23.0,4839613,20789318,no,
1527406,VeraDemo-ADO,13878199813,15,J2EE Bad Practices: Direct Management of Connections,Not Specified,,,245,API Abuse,"The J2EE application directly manages connections, instead of using the container's connection management facilities.",,,,,,J2EE Bad Practices: Direct Management of Connections,48:59.4,16:30.6,,Closed,Static Analysis,yes,Policy,784,java.sql.DriverManager.getConnection,Not Mitigated,verademo.war,Closed through Scan,2,04:00.4,04:00.4,2,UserController.java,com/veracode/verademo/controller/UserController.java,,com/veracode/verademo/controller/UserController.java,,,,,,,,,,0,71,updateUsername,updateUsername,,,,AUTOMATED,Fixed,,20787929,,,,,,,,,,,,,,,,,,,,21:23.0,4839613,20789318,no,
1527406,VeraDemo-ADO,13878203575,157,J2EE Bad Practices: Direct Management of Connections,Not Specified,,,245,API Abuse,"The J2EE application directly manages connections, instead of using the container's connection management facilities.",,,,,,J2EE Bad Practices: Direct Management of Connections,48:59.4,16:30.6,,Closed,Static Analysis,yes,Policy,244,java.sql.DriverManager.getConnection,Not Mitigated,verademo.war,Closed through Scan,2,04:00.4,04:00.4,2,UserController.java,com/veracode/verademo/controller/UserController.java,,com/veracode/verademo/controller/UserController.java,,,,,,,,,,0,71,showPasswordHint,showPasswordHint,,,,AUTOMATED,Fixed,,20787929,,,,,,,,,,,,,,,,,,,,21:23.0,4839613,20789318,no,
1527406,VeraDemo-ADO,13878203591,169,J2EE Bad Practices: Direct Management of Connections,Not Specified,,,245,API Abuse,"The J2EE application directly manages connections, instead of using the container's connection management facilities.",,,,,,J2EE Bad Practices: Direct Management of Connections,48:59.4,16:30.6,,Closed,Static Analysis,yes,Policy,306,java.sql.DriverManager.getConnection,Not Mitigated,verademo.war,Closed through Scan,2,04:00.4,04:00.4,2,UserController.java,com/veracode/verademo/controller/UserController.java,,com/veracode/verademo/controller/UserController.java,,,,,,,,,,0,71,processRegister,processRegister,,,,AUTOMATED,Fixed,,20787929,,,,,,,,,,,,,,,,,,,,21:23.0,4839613,20789318,no,
1527406,VeraDemo-ADO,13878202846,48,J2EE Bad Practices: Direct Management of Connections,Not Specified,,,245,API Abuse,"The J2EE application directly manages connections, instead of using the container's connection management facilities.",,,,,,J2EE Bad Practices: Direct Management of Connections,48:59.4,16:30.6,,Closed,Static Analysis,yes,Policy,454,java.sql.DriverManager.getConnection,Not Mitigated,verademo.war,Closed through Scan,2,04:00.4,04:00.4,2,UserController.java,com/veracode/verademo/controller/UserController.java,,com/veracode/verademo/controller/UserController.java,,,,,,,,,,0,71,showProfile,showProfile,,,,AUTOMATED,Fixed,,20787929,,,,,,,,,,,,,,,,,,,,21:23.0,4839613,20789318,no,
1527406,VeraDemo-ADO,13878202868,70,J2EE Bad Practices: Direct Management of Connections,Not Specified,,,245,API Abuse,"The J2EE application directly manages connections, instead of using the container's connection management facilities.",,,,,,J2EE Bad Practices: Direct Management of Connections,48:59.4,16:30.6,,Closed,Static Analysis,yes,Policy,156,java.sql.DriverManager.getConnection,Not Mitigated,verademo.war,Closed through Scan,2,04:00.4,04:00.4,2,UserController.java,com/veracode/verademo/controller/UserController.java,,com/veracode/verademo/controller/UserController.java,,,,,,,,,,0,71,processLogin,processLogin,,,,AUTOMATED,Fixed,,20787929,,,,,,,,,,,,,,,,,,,,21:23.0,4839613,20789318,no,
1527406,VeraDemo-ADO,13878202893,95,URL Redirection to Untrusted Site ('Open Redirect'),Not Specified,,,601,Insufficient Input Validation,"A web application accepts a user-controlled input that specifies a link to an external site, and uses that link in a Redirect. This simplifies phishing attacks.",,,,,,URL Redirection to Untrusted Site ('Open Redirect'),48:59.4,16:30.6,,Closed,Static Analysis,no,Policy,86,showLogin,Not Mitigated,verademo.war,Closed through Scan,2,04:00.4,04:00.4,3,UserController.java,com/veracode/verademo/controller/UserController.java,,com/veracode/verademo/controller/UserController.java,,,,,,,,,,1,71,showLogin,showLogin,,,,AUTOMATED,Fixed,,20787929,,,,,,,,,,,,,,,,,,,,21:23.0,4839613,20789318,no,
1527406,VeraDemo-ADO,13878203585,166,URL Redirection to Untrusted Site ('Open Redirect'),Not Specified,,,601,Insufficient Input Validation,"A web application accepts a user-controlled input that specifies a link to an external site, and uses that link in a Redirect. This simplifies phishing attacks.",,,,,,URL Redirection to Untrusted Site ('Open Redirect'),48:59.4,16:30.6,,Closed,Static Analysis,no,Policy,98,showLogin,Not Mitigated,verademo.war,Closed through Scan,2,04:00.4,04:00.4,3,UserController.java,com/veracode/verademo/controller/UserController.java,,com/veracode/verademo/controller/UserController.java,,,,,,,,,,1,71,showLogin,showLogin,,,,AUTOMATED,Fixed,,20787929,,,,,,,,,,,,,,,,,,,,21:23.0,4839613,20789318,no,
1527406,VeraDemo-ADO,13878199825,27,Improper Neutralization of Special Elements used in an SQL Command ('SQL Injection'),Not Specified,,,89,SQL Injection,"The product constructs all or part of an SQL command using externally-influenced input from an upstream component, but it does not neutralize or incorrectly neutralizes special elements that could modify the intended SQL command when it is sent to a downstream component.",,,,,,Improper Neutralization of Special Elements used in an SQL Command ('SQL Injection'),48:59.4,16:30.6,,Closed,Static Analysis,no,Policy,490,java.sql.PreparedStatement.executeQuery,Not Mitigated,verademo.war,Closed through Scan,3,04:00.4,04:00.4,4,UserController.java,com/veracode/verademo/controller/UserController.java,,com/veracode/verademo/controller/UserController.java,,,,,,,,,,0,71,showProfile,showProfile,,,,AUTOMATED,Fixed,,20787929,,,,,,,,,,,,,,,,,,,,21:23.0,4839613,20789318,no,
1527406,VeraDemo-ADO,13878202836,38,Improper Neutralization of Special Elements used in an SQL Command ('SQL Injection'),Not Specified,,,89,SQL Injection,"The product constructs all or part of an SQL command using externally-influenced input from an upstream component, but it does not neutralize or incorrectly neutralizes special elements that could modify the intended SQL command when it is sent to a downstream component.",,,,,,Improper Neutralization of Special Elements used in an SQL Command ('SQL Injection'),48:59.4,16:30.6,,Closed,Static Analysis,no,Policy,310,java.sql.Statement.executeQuery,Not Mitigated,verademo.war,Closed through Scan,3,04:00.4,04:00.4,4,UserController.java,com/veracode/verademo/controller/UserController.java,,com/veracode/verademo/controller/UserController.java,,,,,,,,,,0,71,processRegister,processRegister,,,,AUTOMATED,Fixed,,20787929,,,,,,,,,,,,,,,,,,,,21:23.0,4839613,20789318,no,
1527406,VeraDemo-ADO,13878202898,100,Improper Neutralization of Special Elements used in an SQL Command ('SQL Injection'),Not Specified,,,89,SQL Injection,"The product constructs all or part of an SQL command using externally-influenced input from an upstream component, but it does not neutralize or incorrectly neutralizes special elements that could modify the intended SQL command when it is sent to a downstream component.",,,,,,Improper Neutralization of Special Elements used in an SQL Command ('SQL Injection'),48:59.4,16:30.6,,Closed,Static Analysis,no,Policy,249,java.sql.Statement.executeQuery,Not Mitigated,verademo.war,Closed through Scan,3,04:00.4,04:00.4,4,UserController.java,com/veracode/verademo/controller/UserController.java,,com/veracode/verademo/controller/UserController.java,,,,,,,,,,0,71,showPasswordHint,showPasswordHint,,,,AUTOMATED,Fixed,,20787929,,,,,,,,,,,,,,,,,,,,21:23.0,4839613,20789318,no,
1527406,VeraDemo-ADO,13878199815,17,Improper Neutralization of Special Elements used in an SQL Command ('SQL Injection'),Not Specified,,,89,SQL Injection,"The product constructs all or part of an SQL command using externally-influenced input from an upstream component, but it does not neutralize or incorrectly neutralizes special elements that could modify the intended SQL command when it is sent to a downstream component.",,,,,,Improper Neutralization of Special Elements used in an SQL Command ('SQL Injection'),48:59.4,16:30.6,,Closed,Static Analysis,no,Policy,479,java.sql.Statement.executeQuery,Not Mitigated,verademo.war,Closed through Scan,3,04:00.4,04:00.4,4,UserController.java,com/veracode/verademo/controller/UserController.java,,com/veracode/verademo/controller/UserController.java,,,,,,,,,,0,71,showProfile,showProfile,,,,AUTOMATED,Fixed,,20787929,,,,,,,,,,,,,,,,,,,,21:23.0,4839613,20789318,no,
1527406,VeraDemo-ADO,13878203528,124,Improper Neutralization of Special Elements used in an SQL Command ('SQL Injection'),Not Specified,,,89,SQL Injection,"The product constructs all or part of an SQL command using externally-influenced input from an upstream component, but it does not neutralize or incorrectly neutralizes special elements that could modify the intended SQL command when it is sent to a downstream component.",,,,,,Improper Neutralization of Special Elements used in an SQL Command ('SQL Injection'),48:59.4,16:30.6,,Closed,Static Analysis,no,Policy,165,java.sql.Statement.executeQuery,Not Mitigated,verademo.war,Closed through Scan,3,04:00.4,04:00.4,4,UserController.java,com/veracode/verademo/controller/UserController.java,,com/veracode/verademo/controller/UserController.java,,,,,,,,,,0,71,processLogin,processLogin,,,,AUTOMATED,Fixed,,20787929,,,,,,,,,,,,,,,,,,,,21:23.0,4839613,20789318,no,
1527406,VeraDemo-ADO,13878202910,111,Improper Neutralization of Special Elements used in an SQL Command ('SQL Injection'),Not Specified,,,89,SQL Injection,"The product constructs all or part of an SQL command using externally-influenced input from an upstream component, but it does not neutralize or incorrectly neutralizes special elements that could modify the intended SQL command when it is sent to a downstream component.",,,,,,Improper Neutralization of Special Elements used in an SQL Command ('SQL Injection'),48:59.4,16:30.6,,Closed,Static Analysis,no,Policy,374,java.sql.Statement.execute,Not Mitigated,verademo.war,Closed through Scan,3,04:00.4,04:00.4,4,UserController.java,com/veracode/verademo/controller/UserController.java,,com/veracode/verademo/controller/UserController.java,,,,,,,,,,0,71,processRegisterFinish,processRegisterFinish,,,,AUTOMATED,Fixed,,20787929,,,,,,,,,,,,,,,,,,,,21:23.0,4839613,20789318,no,
